Date,Ticker,Action,Shares,Price,Total
1993-03-03,FX_01,SELL,9,92.17828170939906,829.6045353845915
1993-03-03,FX_05,BUY,23,86.8262366860862,-1997.0034437799827
1993-03-03,FX_06,BUY,30,119.66864466210748,-3590.0593398632245
1993-03-04,Stock_01,SELL,6,108.7160872650702,754.6028136710673
1993-03-04,Stock_05,SELL,7,87.93562079668672,712.0922024372164
1993-03-04,Stock_06,SELL,5,117.51189048592089,536.9230065968418
1993-03-04,Stock_12,SELL,8,71.79072658597063,692.3149846958803
1993-03-04,Stock_14,BUY,60,118.16511948920248,-7089.907169352149
1993-03-04,FX_01,BUY,11,91.38190261030148,-1005.2009287133163
1993-03-04,FX_05,SELL,21,86.44236567540264,1815.2896791834555
1993-03-04,FX_06,BUY,9,120.54394376877164,-1084.8954939189448
1993-03-08,FX_01,SELL,5,90.22505496719523,451.12527483597614
1993-03-08,FX_05,BUY,9,85.94475137886347,-773.5027624097712
1993-03-10,Stock_13,SELL,5,136.34212247126322,681.7106123563161
1993-03-10,Comm_01,SELL,5,130.12670530919365,650.6335265459683
1993-03-12,Stock_03,SELL,49,148.45539954750936,8911.83788896335
1993-03-12,Stock_15,BUY,183,39.353942168129954,-7201.771416767781
1993-03-12,FX_06,BUY,44,122.51103239508704,-5390.48542538383
1993-03-16,Stock_15,BUY,5,38.33473166661107,-191.67365833305536
1993-03-16,FX_01,SELL,6,87.3008731691109,523.8052390146654
1993-03-16,FX_05,BUY,6,84.83852705340192,-509.0311623204115
1993-03-18,Stock_15,BUY,6,37.60546609836322,-225.63279659017934
1993-03-22,Stock_14,BUY,5,109.75721416468772,-548.7860708234386
1993-03-24,FX_05,SELL,7,85.97595901620537,601.8317131134376
1993-03-26,Stock_01,SELL,6,112.24006124518417,787.2186413654342
1993-03-26,Stock_04,SELL,6,114.20201641320418,599.2062756221826
1993-03-26,Stock_05,SELL,9,93.3893057655224,982.5075145254795
1993-03-26,Stock_06,SELL,8,123.9814455738968,867.3572508538124
1993-03-26,Stock_08,BUY,56,120.10053478933864,-5881.448505389894
1993-03-26,Stock_12,SELL,6,69.66713226136308,512.227827020191
1993-03-26,Stock_15,SELL,18,37.710896504231805,678.7961370761725
1993-03-26,Comm_01,BUY,94,130.33687673577546,-12251.666413162893
1993-03-26,FX_01,SELL,44,87.44829184307667,3847.7248410953734
1993-03-26,FX_05,SELL,18,85.5468013693146,1539.8424246476627
1993-03-26,FX_06,BUY,8,122.5417233812443,-980.3337870499544
1993-03-29,Idx_04,BUY,7,139.61307290487207,-977.2915103341045
1993-03-31,Stock_12,BUY,6,65.59141550906052,-474.12428579789866
1993-03-31,FX_05,SELL,5,86.54673493554628,432.7336746777314
1993-04-05,Stock_05,BUY,7,92.71257837144384,-746.4313568846711
1993-04-05,Stock_06,BUY,5,127.2188776654817,-569.6306133358919
1993-04-05,Stock_08,BUY,5,120.15341174866748,-537.9945404703415
1993-04-05,Stock_10,SELL,47,152.41805635996624,8239.24568840871
1993-04-05,Stock_12,BUY,11,66.80032692812156,-890.9128022333036
1993-04-05,Stock_13,BUY,5,128.99706049139746,-644.9853024569873
1993-04-05,Stock_14,BUY,5,104.75792724013633,-523.7896362006816
1993-04-05,Stock_15,BUY,11,39.25729385703961,-431.83023242743576
1993-04-05,FX_01,SELL,15,89.55127160195813,1343.269074029372
1993-04-05,FX_05,SELL,39,86.94544282125865,3390.8722700290873
1993-04-05,FX_06,SELL,9,121.24502476978796,1091.2052229280916
1993-04-08,Stock_15,BUY,5,39.7229747051295,-198.6148735256475
1993-04-08,FX_01,SELL,6,88.48447698262466,530.906861895748
1993-04-08,FX_05,BUY,5,86.92759292784065,-434.63796463920323
1993-04-09,Stock_01,BUY,5,118.95865328921114,-687.0267502718443
1993-04-13,Stock_01,SELL,5,118.98062639661228,684.6080837443702
1993-04-13,Stock_02,BUY,50,140.1626303764974,-8565.900161590442
1993-04-13,Stock_04,SELL,5,127.94217571009293,561.7804103566943
1993-04-13,Stock_05,SELL,7,96.215672330587,775.0676784738532
1993-04-13,Stock_08,SELL,5,125.0187474230801,548.9439494038353
1993-04-13,Stock_14,SELL,7,109.8708482981048,769.0959380867337
1993-04-13,Stock_15,SELL,17,40.04806194629189,680.8170530869621
1993-04-13,FX_01,BUY,14,87.81786103585503,-1229.4500545019705
1993-04-13,FX_05,SELL,16,86.89688978390674,1390.350236542508
1993-04-13,FX_06,SELL,36,122.22801667721528,4400.20860037975
1993-04-14,Stock_06,SELL,5,130.6693300217271,572.1261231813098
1993-04-15,Stock_11,SELL,5,195.89870655867423,979.4935327933712
1993-04-16,Stock_12,SELL,7,65.34962869464795,562.6534804853324
1993-04-16,Stock_15,BUY,5,37.31551420070297,-186.57757100351486
1993-04-21,Stock_12,SELL,103,57.61269415321494,7197.592472159835
1993-04-21,Stock_13,BUY,5,118.209042295089,-591.0452114754451
1993-04-21,Stock_14,BUY,7,104.30345612623395,-730.1241928836376
1993-04-21,Stock_15,BUY,17,37.25401167969854,-633.3181985548753
1993-04-21,FX_01,SELL,11,89.31408265559035,982.4549092114939
1993-04-21,FX_05,BUY,12,87.08726433790797,-1045.0471720548956
1993-04-21,FX_06,BUY,36,121.29191247127112,-4366.50884896576
1993-04-22,Stock_05,BUY,10,89.36871633145918,-1025.6108851986892
1993-04-23,Stock_06,BUY,5,128.47554952417542,-577.525195203473
1993-04-26,Stock_01,BUY,10,117.7290909966163,-1354.7487958801369
1993-04-26,Stock_02,BUY,7,141.0668895371569,-1198.8319135970164
1993-04-26,Stock_04,BUY,11,122.40422370617988,-1205.470322163321
1993-04-26,Stock_05,BUY,9,88.9706447959081,-921.4339939009649
1993-04-26,Stock_06,BUY,5,125.6640348762423,-562.5335615654701
1993-04-26,Stock_08,BUY,8,122.85048959083178,-879.9020151489036
1993-04-26,Stock_09,BUY,5,169.16844070419782,-1026.8913975847217
1993-04-26,Stock_11,BUY,6,195.1524012107865,-1170.914407264719
1993-04-26,Stock_14,BUY,5,107.7120352743378,-538.560176371689
1993-04-26,Stock_15,SELL,197,39.99534848445489,7879.083651437612
1993-04-26,FX_01,SELL,14,89.52976277094238,1253.4166787931933
1993-04-26,FX_05,BUY,18,86.90104863324974,-1564.2188753984954
1993-04-26,FX_06,SELL,10,121.40460635684516,1214.0460635684517
1993-04-29,Stock_04,SELL,5,131.02544543145584,592.8270805667415
1993-05-03,FX_01,BUY,6,91.5693141641932,-549.4158849851592
1993-05-03,FX_05,SELL,6,88.69368682563938,532.1621209538363
1993-05-06,Comm_01,BUY,5,122.05608816800154,-610.2804408400077
1993-05-07,Stock_01,SELL,7,118.36585301466376,935.0991681915888
1993-05-07,Stock_02,SELL,7,148.30113216681616,1259.8136752781525
1993-05-07,Stock_05,SELL,9,86.90062158450135,882.67045653589
1993-05-07,Stock_06,SELL,5,126.750331551764,576.4294495006172
1993-05-07,Stock_14,SELL,5,105.0987969305046,525.4939846525231
1993-05-07,Stock_15,BUY,179,40.97062413672043,-7333.741720472957
1993-05-07,FX_01,BUY,15,90.95509927959554,-1364.3264891939332
1993-05-07,FX_05,SELL,16,88.60674881200255,1417.7079809920408
1993-05-07,FX_06,BUY,9,121.3567149171529,-1092.2104342543762
1993-05-11,Stock_01,BUY,5,120.03451253088272,-678.2683572893178
1993-05-11,Stock_04,BUY,8,117.85408329200236,-862.4625685733934
1993-05-11,Stock_05,BUY,9,88.45313279629741,-899.6656683562172
1993-05-11,Stock_06,BUY,5,129.1783933118858,-590.8340518838515
1993-05-11,Stock_14,SELL,70,102.25829031983724,7158.080322388607
1993-05-11,Stock_15,BUY,19,40.32922478478471,-766.2552709109094
1993-05-11,FX_01,SELL,15,91.4756774311867,1372.1351614678003
1993-05-11,FX_05,BUY,16,88.48600354187066,-1415.7760566699305
1993-05-11,FX_06,SELL,9,122.03678672090854,1098.331080488177
1993-05-18,Stock_01,SELL,6,120.956668721631,823.8976454498518
1993-05-18,Stock_04,SELL,7,122.97297700337352,777.3377486316989
1993-05-18,Stock_05,SELL,8,88.53274875587668,804.0556894308238
1993-05-18,Stock_06,SELL,5,127.85789743090668,577.2973900192558
1993-05-18,Stock_10,BUY,47,157.67962409909018,-8413.285521959546
1993-05-18,Stock_15,SELL,20,41.4011557125298,828.023114250596
1993-05-18,FX_01,BUY,11,90.30296940886618,-993.332663497528
1993-05-18,FX_05,BUY,49,88.08618598898032,-4316.223113460035
1993-05-18,FX_06,BUY,11,125.02718367957208,-1375.2990204752928
1993-05-19,Comm_01,SELL,106,114.15960979355324,12100.918638116644
1993-05-21,Stock_04,SELL,5,124.52956820644768,557.7728110448928
1993-05-21,FX_05,SELL,5,87.39003980973271,436.95019904866353
1993-05-24,FX_01,BUY,5,89.69979497895376,-448.4989748947688
1993-05-25,Stock_11,SELL,5,195.1524012107865,975.7620060539325
1993-05-26,Stock_08,SELL,5,120.36489941933152,542.3939744672535
1993-05-26,Stock_09,SELL,5,170.500492060856,1071.3732519542543
1993-05-27,FX_05,SELL,5,89.3562995364464,446.781497682232
1993-05-28,Stock_15,BUY,6,38.84433343517592,-233.06600061105553
1993-05-31,Stock_01,BUY,6,118.38778730032035,-793.6675538275111
1993-05-31,Stock_04,BUY,8,125.43130845802656,-910.3508647979224
1993-05-31,Stock_05,BUY,6,89.05025249314204,-596.9897543964236
1993-05-31,Stock_06,BUY,6,124.20412396072616,-676.083186780389
1993-05-31,Stock_08,BUY,6,120.47070375461703,-655.7609740386068
1993-05-31,Stock_09,BUY,5,162.95226181618395,-1021.8736329610118
1993-05-31,Stock_10,BUY,5,150.49716847919814,-840.7730947073287
1993-05-31,Stock_13,SELL,62,117.52047600377207,7286.269512233868
1993-05-31,Stock_15,BUY,17,39.09913954275024,-664.685372226754
1993-05-31,FX_01,SELL,13,90.7220529695897,1179.386688604666
1993-05-31,FX_05,BUY,18,89.49927716917837,-1610.9869890452107
1993-06-03,Stock_01,SELL,34,119.30994349106868,4563.874050303753
1993-06-03,Stock_02,SELL,24,154.08848642480638,4694.3185925926355
1993-06-03,Stock_04,SELL,33,124.2891088177858,3710.07999770661
1993-06-03,Stock_05,SELL,45,95.140865138612,4816.7899005917125
1993-06-03,Stock_06,SELL,33,127.35728339753209,3801.666245657562
1993-06-03,Stock_07,SELL,13,358.53973847058154,5243.9524285564985
1993-06-03,Stock_08,SELL,33,123.5379808120364,3687.658523964018
1993-06-03,Stock_09,SELL,23,163.84026566576054,4783.432053943191
1993-06-03,Stock_10,SELL,26,154.50598778098114,4519.566245609208
1993-06-03,Stock_11,SELL,16,201.8689638090609,3229.903420944974
1993-06-03,Stock_15,SELL,102,40.69825732178424,4151.2222468219925
1993-06-03,FX_01,BUY,95,90.4557669344892,-8593.297858776474
1993-06-03,FX_05,SELL,128,88.88365528900492,11377.10787699263
1993-06-03,FX_06,BUY,42,126.93784757250005,-5331.389598045002
1993-06-03,Idx_04,SELL,214,137.59132510802377,29444.543573117087
1993-06-04,FX_05,BUY,5,88.96026983609585,-444.80134918047924
1993-06-07,Stock_04,BUY,7,120.74230651887754,-762.5297237900443
1993-06-07,Stock_09,SELL,24,167.8363893475396,5159.316034772453
1993-06-07,Stock_15,BUY,10,42.57851704614347,-425.7851704614347
1993-06-07,FX_01,SELL,13,90.2192618519018,1172.8504040747234
1993-06-07,FX_05,BUY,14,88.72411370469489,-1242.1375918657284
1993-06-07,FX_06,BUY,20,128.08396455890724,-2561.679291178145
1993-06-11,Stock_06,BUY,5,127.22769880510074,-576.600297000089
1993-06-15,Stock_15,SELL,5,44.15127112986976,220.75635564934882
1993-06-16,Stock_02,BUY,5,150.8152188801057,-975.1635969644864
1993-06-16,FX_05,BUY,5,87.11367594452412,-435.5683797226206
1993-06-16,Idx_04,SELL,7,139.2424857963818,974.6974005746727
1993-06-17,FX_01,SELL,5,89.2134165919951,446.0670829599755
1993-06-18,Stock_04,BUY,18,73.43127705409354,-1176.9170313276366
1993-06-18,Idx_04,BUY,5,141.72397466020962,-708.6198733010481
1993-06-21,Stock_04,BUY,5,73.55151113444866,-328.9715170340537
1993-06-23,Stock_15,SELL,9,47.27042604859847,425.4338344373863
1993-06-28,Idx_04,SELL,5,132.96926449101267,664.8463224550633
1993-07-01,Stock_01,BUY,6,126.13831566426336,-865.6748778799487
1993-07-01,Stock_04,SELL,61,70.75614003908474,3875.917618366065
1993-07-01,Stock_08,BUY,7,125.3889063050329,-788.2023477914041
1993-07-01,Stock_15,BUY,13,45.9524745902519,-597.3821696732747
1993-07-01,FX_01,BUY,32,89.80087530618522,-2873.628009797927
1993-07-01,FX_05,BUY,16,87.4265747250363,-1398.8251956005809
1993-07-05,Stock_02,BUY,5,129.5557250106214,-799.7995823352213
1993-07-05,Stock_05,BUY,5,103.30147620845273,-589.2685902656856
1993-07-05,Stock_06,BUY,5,122.21720123866852,-551.54990144341
1993-07-06,Idx_04,SELL,11,125.71406641169658,1382.8547305286625
1993-07-07,Stock_05,SELL,5,103.61994004676984,592.8375391918413
1993-07-07,Stock_14,BUY,40,112.93860354967651,-4517.54414198706
1993-07-07,Stock_15,SELL,9,46.567513729074534,419.10762356167083
1993-07-07,FX_01,BUY,9,89.92360255231114,-809.3124229708003
1993-07-07,FX_05,SELL,18,87.39320066339339,1573.077611941081
1993-07-08,Stock_06,SELL,5,127.22769880510074,570.1701464560198
1993-07-09,Stock_01,SELL,5,129.56347277586343,739.8819586108048
1993-07-09,Stock_08,SELL,6,133.110051532852,715.0783303638887
1993-07-09,Idx_04,BUY,7,130.2449777968432,-911.7148445779023
1993-07-16,Comm_01,BUY,5,131.1715608166242,-655.857804083121
1993-07-29,Stock_15,BUY,6,43.184781054577066,-259.1086863274624
1993-07-30,Stock_01,BUY,5,130.33197250178193,-743.3734656103322
1993-07-30,Stock_02,SELL,36,135.62469897790703,6186.665267908427
1993-07-30,Stock_14,BUY,5,111.63193531293544,-558.1596765646772
1993-07-30,Stock_15,BUY,11,43.44836925692962,-477.9320618262258
1993-07-30,FX_01,SELL,9,88.84798345996539,799.6318511396885
1993-07-30,FX_05,BUY,17,87.66251321250444,-1490.2627246125753
1993-07-30,FX_06,BUY,27,126.71129542964044,-3421.204976600292
1993-08-05,Stock_07,BUY,5,328.20876203068065,-1875.332460849439
1993-08-09,Idx_04,SELL,6,124.6346897551645,747.808138530987
1993-08-10,Stock_15,BUY,5,41.89318980934358,-209.46594904671792
1993-08-17,Idx_04,SELL,6,119.08881611959278,714.5328967175567
1993-08-18,Comm_01,SELL,5,119.82825959275075,599.1412979637538
1993-08-20,Stock_13,BUY,36,130.83335925565942,-4710.000933203739
1993-08-20,Stock_15,SELL,13,43.03541579945512,559.4604053929166
1993-08-20,FX_01,BUY,6,89.08517240633319,-534.5110344379991
1993-08-20,FX_05,SELL,13,88.1582003008572,1146.0566039111436
1993-08-23,Stock_07,SELL,16,341.6087224286345,6201.5894147674035
1993-08-23,Stock_15,BUY,11,43.22871242163583,-475.5158366379941
1993-08-23,FX_01,SELL,8,89.32511653466233,714.6009322772986
1993-08-23,FX_05,SELL,27,88.13449574463887,2379.6313851052496
1993-08-27,Comm_01,BUY,109,118.813423666196,-12950.663179615363
1993-09-03,Stock_15,SELL,5,44.81024860014036,224.05124300070182
1993-09-06,Stock_12,BUY,71,65.23280716451018,-5742.003979226822
1993-09-06,Stock_15,SELL,10,44.7663172330816,447.663172330816
1993-09-06,FX_01,BUY,8,90.09873743622232,-720.7898994897786
1993-09-06,FX_05,SELL,13,89.83599466408832,1167.867930633148
1993-09-06,FX_06,SELL,28,123.97641462541092,3471.339609511506
1993-09-08,Stock_06,SELL,5,148.1140403494517,670.1549745375476
1993-09-14,Comm_01,SELL,112,116.67567674054013,13067.675794940495
1993-09-17,Stock_15,SELL,6,48.72016464373215,292.3209878623929
1993-09-22,Stock_01,BUY,6,115.31390486188,-772.4308450636436
1993-09-22,Stock_12,BUY,11,61.19923632200427,-842.31950649775
1993-09-22,Stock_13,BUY,5,125.30165686081908,-626.5082843040954
1993-09-22,Stock_14,SELL,45,106.7201211574065,4802.405452083292
1993-09-22,Stock_15,BUY,7,48.588367060361264,-340.1185694225288
1993-09-22,FX_01,SELL,8,89.54851641999679,716.3881313599743
1993-09-22,FX_05,BUY,11,89.57221654118086,-985.2943819529895
1993-09-23,Stock_05,BUY,5,107.24246620762727,-599.1219509229429
1993-09-28,Stock_01,SELL,45,116.4995752901149,5861.059693119927
1993-09-28,Stock_05,BUY,5,108.27746541981269,-605.267526765061
1993-09-28,Stock_06,BUY,6,155.85425803384263,-846.7879320157444
1993-09-28,Stock_10,BUY,6,181.02530849372917,-1214.3107376486412
1993-09-28,Stock_11,BUY,5,229.2981019075546,-1146.490509537773
1993-09-28,Stock_12,BUY,13,62.103311959471064,-1003.7972873416736
1993-09-28,Stock_15,BUY,12,51.61964531619406,-619.4357437943287
1993-09-28,FX_01,SELL,10,90.55339506475237,905.5339506475236
1993-09-28,FX_05,SELL,32,89.4459562356807,2862.2705995417823
1993-09-28,FX_06,SELL,7,124.33342685451385,870.3339879815969
1993-09-29,Stock_15,SELL,5,51.224269977054426,256.12134988527214
1993-09-29,Idx_04,BUY,5,126.42098497167396,-632.1049248583698
1993-10-04,Stock_12,BUY,6,56.57450708200794,-420.04670277140036
1993-10-06,Stock_03,BUY,37,137.98809451683024,-6269.11715677208
1993-10-06,Stock_05,SELL,5,104.1772517638248,582.5881356645608
1993-10-06,Stock_12,SELL,10,56.122483421400645,689.1280454101865
1993-10-06,Stock_15,SELL,11,51.180338609995665,562.9837247099523
1993-10-06,FX_01,BUY,12,90.86339577689128,-1090.3607493226955
1993-10-06,FX_05,SELL,11,89.40900559619992,983.4990615581991
1993-10-06,FX_06,SELL,27,122.79001273621616,3315.330343877836
1993-10-08,Stock_15,SELL,8,54.91452222096322,439.31617776770577
1993-10-11,Stock_10,SELL,5,188.8656965943896,1055.5851757364012
1993-10-13,Stock_05,SELL,5,105.25206721814516,588.3682153081128
1993-10-13,Stock_06,SELL,7,153.66643488267556,984.9242159574559
1993-10-13,Stock_07,BUY,13,360.7495950145077,-5243.216238925975
1993-10-13,Stock_08,SELL,6,167.38971841607494,919.6144546809219
1993-10-13,Stock_11,SELL,5,236.45554589754704,1182.277729487735
1993-10-13,Stock_12,SELL,11,56.57450708200794,761.727374686879
1993-10-13,Stock_13,SELL,6,132.91010353571102,797.4606212142661
1993-10-13,Stock_15,SELL,12,56.32033641342732,675.8440369611278
1993-10-13,FX_01,BUY,8,91.5642114882934,-732.5136919063472
1993-10-13,FX_05,BUY,30,89.44404582003759,-2683.3213746011274
1993-10-13,FX_06,BUY,6,122.40131947234438,-734.4079168340663
1993-10-14,Stock_03,SELL,5,142.76220371164138,869.1856304196535
1993-10-22,Stock_12,SELL,80,56.85269160701753,5555.4170986330255
1993-10-22,Stock_15,BUY,11,54.21161338363386,-596.3277472199725
1993-10-22,FX_01,SELL,7,92.29218448251272,646.045291377589
1993-10-22,FX_05,BUY,12,89.73399912157618,-1076.807989458914
1993-10-22,FX_06,BUY,25,122.14498868922728,-3053.624717230682
1993-10-22,Idx_04,BUY,5,130.27321271288378,-651.3660635644189
1993-10-27,Stock_13,BUY,5,127.6792803319078,-638.396401659539
1993-11-02,Idx_04,BUY,6,138.3439942398131,-830.0639654388785
1993-11-03,Comm_01,BUY,5,126.33159347279704,-631.6579673639852
1993-11-05,Stock_05,BUY,5,103.54033234953587,-569.7769749387509
1993-11-10,Stock_03,BUY,6,149.69242878739465,-1088.210794857809
1993-11-10,Stock_05,SELL,49,103.0626365920602,5576.0682018798525
1993-11-10,Stock_06,BUY,6,161.01226967183885,-889.8572755251396
1993-11-10,Stock_08,BUY,7,170.18870842985177,-1097.3342021494452
1993-11-10,Stock_10,BUY,5,182.9418566794893,-1009.9824683938244
1993-11-10,Stock_15,BUY,12,55.52956484198044,-666.3547781037653
1993-11-10,FX_01,SELL,9,92.11071070740644,828.996396366658
1993-11-10,FX_05,SELL,34,90.5668476455942,3079.2728199502026
1993-11-11,Stock_13,BUY,5,128.47181317161352,-642.3590658580677
1993-11-12,Stock_03,SELL,5,151.232477406138,917.5479749944031
1993-11-12,Stock_04,BUY,53,97.6936793707564,-4787.512049504253
1993-11-12,Stock_13,SELL,6,130.69097498831,784.1458499298599
1993-11-12,Stock_15,SELL,13,58.077608506750686,755.0089105877589
1993-11-12,FX_01,SELL,32,92.46290712991777,2958.8130281573685
1993-11-12,FX_05,SELL,10,90.64379667489108,906.4379667489108
1993-11-15,Stock_04,SELL,6,96.68934124197818,547.5916115985096
1993-11-15,Stock_06,SELL,7,157.2286818493113,1038.859339340773
1993-11-15,Stock_08,SELL,7,167.44462212384482,1106.3592689943089
1993-11-15,Stock_09,BUY,28,168.908758379355,-5637.116979480565
1993-11-15,Stock_10,SELL,7,179.97994540142918,1367.991025885271
1993-11-15,Stock_15,SELL,12,57.33077178455718,687.9692614146861
1993-11-15,FX_01,BUY,12,94.3902062289864,-1132.6824747478367
1993-11-15,FX_05,SELL,8,92.09560545141066,736.7648436112853
1993-11-15,FX_06,SELL,26,119.19192843621504,3098.9901393415907
1993-11-16,Stock_03,BUY,27,152.31051018097676,-4898.018957057078
1993-11-16,Stock_04,BUY,47,94.80240347106444,-4196.079180216704
1993-11-16,Stock_06,BUY,29,155.70200926687386,-4252.248962043622
1993-11-16,Stock_07,BUY,13,342.24966439604543,-4835.941528220859
1993-11-16,Stock_08,BUY,27,166.51163217480294,-4233.843599877136
1993-11-16,Stock_09,BUY,26,168.45835973940905,-5216.66250057858
1993-11-16,Stock_10,BUY,25,177.71493706530904,-4829.015491770334
1993-11-16,Stock_11,BUY,18,232.29118988624063,-4181.241417952331
1993-11-16,Stock_13,BUY,31,126.9660032713698,-3935.9461014124636
1993-11-16,Stock_15,BUY,79,56.89144418519119,-4494.424090630104
1993-11-16,FX_01,SELL,104,94.17301372258156,9793.993427148482
1993-11-16,FX_05,BUY,72,92.00371036714056,-6624.26714643412
1993-11-16,FX_06,SELL,57,119.1041309658025,6788.935465050742
1993-11-16,Idx_04,BUY,224,141.5391523496258,-31704.77012631618
1993-11-23,Stock_03,SELL,7,152.61851235503573,1276.4857271574012
1993-11-23,Stock_06,SELL,5,150.1925306036105,703.0152229557741
1993-11-23,Stock_08,SELL,5,165.6883891413474,775.5476212116456
1993-11-23,Stock_09,SELL,6,168.908758379355,1210.9163051777089
1993-11-23,Stock_10,SELL,5,178.23762729084905,973.3016964416438
1993-11-23,Stock_13,SELL,6,124.7468497719972,748.4810986319833
